,P_kbar,T_K,XH2O,V
23068,36.53846154,997.4358974,0.717948718,17.58702709
23069,36.53846154,997.4358974,0.743589744,17.269608
23070,36.53846154,997.4358974,0.769230769,16.95457542
23071,36.53846154,997.4358974,0.794871795,16.64248499
23072,36.53846154,997.4358974,0.820512821,16.3339702
23073,36.53846154,997.4358974,0.846153846,16.02974583
23074,36.53846154,997.4358974,0.871794872,15.73060824
23075,36.53846154,997.4358974,0.897435897,15.43743022
23076,36.53846154,997.4358974,0.923076923,15.15115311
23077,36.53846154,997.4358974,0.948717949,14.87276163
23078,36.53846154,997.4358974,0.974358974,14.60325889
23079,36.53846154,997.4358974,1.0,14.34362383
23080,36.53846154,1041.025641,0.0,26.71860769
23081,36.53846154,1041.025641,0.025641026,26.41992089
23082,36.53846154,1041.025641,0.051282051,26.11996496
23083,36.53846154,1041.025641,0.076923077,25.81869628
23084,36.53846154,1041.025641,0.102564103,25.51606996
23085,36.53846154,1041.025641,0.128205128,25.21203999
23086,36.53846154,1041.025641,0.153846154,24.90655928
23087,36.53846154,1041.025641,0.179487179,24.59957997
23088,36.53846154,1041.025641,0.205128205,24.29105278
23089,36.53846154,1041.025641,0.230769231,23.98093107
23090,36.53846154,1041.025641,0.256410256,23.66916493
23091,36.53846154,1041.025641,0.282051282,23.35570678
23092,36.53846154,1041.025641,0.307692308,23.04051046
23093,36.53846154,1041.025641,0.333333333,22.72353227
23094,36.53846154,1041.025641,0.358974359,22.40473211
23095,36.53846154,1041.025641,0.384615385,22.084075
23096,36.53846154,1041.025641,0.41025641,21.76153301
23097,36.53846154,1041.025641,0.435897436,21.4370876
23098,36.53846154,1041.025641,0.461538462,21.11073272
23099,36.53846154,1041.025641,0.487179487,20.78247859
23100,36.53846154,1041.025641,0.512820513,20.45235653
23101,36.53846154,1041.025641,0.538461538,20.12042501
23102,36.53846154,1041.025641,0.564102564,19.78677726
23103,36.53846154,1041.025641,0.58974359,19.45155031
23104,36.53846154,1041.025641,0.615384615,19.11493945
23105,36.53846154,1041.025641,0.641025641,18.77720859
23106,36.53846154,1041.025641,0.666666667,18.43871254
23107,36.53846154,1041.025641,0.692307692,18.09991826
23108,36.53846154,1041.025641,0.717948718,17.76143234
23109,36.53846154,1041.025641,0.743589744,17.42403352
23110,36.53846154,1041.025641,0.769230769,17.08871012
23111,36.53846154,1041.025641,0.794871795,16.7567014
23112,36.53846154,1041.025641,0.820512821,16.42953991
23113,36.53846154,1041.025641,0.846153846,16.10908945
23114,36.53846154,1041.025641,0.871794872,15.79756886
23115,36.53846154,1041.025641,0.897435897,15.4975539
23116,36.53846154,1041.025641,0.923076923,15.21192442
23117,36.53846154,1041.025641,0.948717949,14.94376246
23118,36.53846154,1041.025641,0.974358974,14.69616827
23119,36.53846154,1041.025641,1.0,14.47200655
23120,36.53846154,1084.615385,0.0,26.8899276
23121,36.53846154,1084.615385,0.025641026,26.60250518
23122,36.53846154,1084.615385,0.051282051,26.31359281
23123,36.53846154,1084.615385,0.076923077,26.0231378
23124,36.53846154,1084.615385,0.102564103,25.73108541
23125,36.53846154,1084.615385,0.128205128,25.43737885
23126,36.53846154,1084.615385,0.153846154,25.14195932
23127,36.53846154,1084.615385,0.179487179,24.84476605
23128,36.53846154,1084.615385,0.205128205,24.54573549
23129,36.53846154,1084.615385,0.230769231,24.24480555
23130,36.53846154,1084.615385,0.256410256,23.94190892
23131,36.53846154,1084.615385,0.282051282,23.63697872
23132,36.53846154,1084.615385,0.307692308,23.32994733
23133,36.53846154,1084.615385,0.333333333,23.02074699
23134,36.53846154,1084.615385,0.358974359,22.70931058
23135,36.53846154,1084.615385,0.384615385,22.39557267
23136,36.53846154,1084.615385,0.41025641,22.07947082
23137,36.53846154,1084.615385,0.435897436,21.76094734
23138,36.53846154,1084.615385,0.461538462,21.43995152
23139,36.53846154,1084.615385,0.487179487,21.1164425
23140,36.53846154,1084.615385,0.512820513,20.79039297
23141,36.53846154,1084.615385,0.538461538,20.46179394
23142,36.53846154,1084.615385,0.564102564,20.13066087
23143,36.53846154,1084.615385,0.58974359,19.79704146
23144,36.53846154,1084.615385,0.615384615,19.46102511
23145,36.53846154,1084.615385,0.641025641,19.12275853
23146,36.53846154,1084.615385,0.666666667,18.78245699
23147,36.53846154,1084.615385,0.692307692,18.4404292
23148,36.53846154,1084.615385,0.717948718,18.0971019
23149,36.53846154,1084.615385,0.743589744,17.75305223
23150,36.53846154,1084.615385,0.769230769,17.40904748
23151,36.53846154,1084.615385,0.794871795,17.0660925
23152,36.53846154,1084.615385,0.820512821,16.72548452
23153,36.53846154,1084.615385,0.846153846,16.38887271
23154,36.53846154,1084.615385,0.871794872,16.05831683
23155,36.53846154,1084.615385,0.897435897,15.73633323
23156,36.53846154,1084.615385,0.923076923,15.42591549
23157,36.53846154,1084.615385,0.948717949,15.13049091
23158,36.53846154,1084.615385,0.974358974,14.85380533
23159,36.53846154,1084.615385,1.0,14.59969461
23160,36.53846154,1128.205128,0.0,27.05924537
23161,36.53846154,1128.205128,0.025641026,26.77911038
23162,36.53846154,1128.205128,0.051282051,26.49733024
23163,36.53846154,1128.205128,0.076923077,26.21384768
23164,36.53846154,1128.205128,0.102564103,25.92860295
23165,36.53846154,1128.205128,0.128205128,25.64153378
23166,36.53846154,1128.205128,0.153846154,25.35257533
23167,36.53846154,1128.205128,0.179487179,25.06166014
23168,36.53846154,1128.205128,0.205128205,24.76871724
23169,36.53846154,1128.205128,0.230769231,24.47367641
23170,36.53846154,1128.205128,0.256410256,24.17646116
23171,36.53846154,1128.205128,0.282051282,23.87699431
23172,36.53846154,1128.205128,0.307692308,23.57519664
23173,36.53846154,1128.205128,0.333333333,23.27098731
23174,36.53846154,1128.205128,0.358974359,22.96428436
23175,36.53846154,1128.205128,0.384615385,22.65500542
23176,36.53846154,1128.205128,0.41025641,22.34306869
23177,36.53846154,1128.205128,0.435897436,22.02839418
23178,36.53846154,1128.205128,0.461538462,21.71090544
23179,36.53846154,1128.205128,0.487179487,21.39053177
23180,36.53846154,1128.205128,0.512820513,21.06721111
23181,36.53846154,1128.205128,0.538461538,20.74089385
23182,36.53846154,1128.205128,0.564102564,20.41154779
23183,36.53846154,1128.205128,0.58974359,20.07916456
23184,36.53846154,1128.205128,0.615384615,19.74376798
23185,36.53846154,1128.205128,0.641025641,19.4054244
23186,36.53846154,1128.205128,0.666666667,19.06425922
23187,36.53846154,1128.205128,0.692307692,18.72047057
23188,36.53846154,1128.205128,0.717948718,18.3743564
23189,36.53846154,1128.205128,0.743589744,18.02634293
23190,36.53846154,1128.205128,0.769230769,17.6770224
23191,36.53846154,1128.205128,0.794871795,17.3272
23192,36.53846154,1128.205128,0.820512821,16.97795099
23193,36.53846154,1128.205128,0.846153846,16.63068775
23194,36.53846154,1128.205128,0.871794872,16.28723418
23195,36.53846154,1128.205128,0.897435897,15.94990038
23196,36.53846154,1128.205128,0.923076923,15.62154311
23197,36.53846154,1128.205128,0.948717949,15.30559224
23198,36.53846154,1128.205128,0.974358974,15.00599957
23199,36.53846154,1128.205128,1.0,14.72708644
23200,36.53846154,1171.794872,0.0,27.2272969
23201,36.53846154,1171.794872,0.025641026,26.95186976
23202,36.53846154,1171.794872,0.051282051,26.67468858
23203,36.53846154,1171.794872,0.076923077,26.39569371
23204,36.53846154,1171.794872,0.102564103,26.11482275
23205,36.53846154,1171.794872,0.128205128,25.8320105
23206,36.53846154,1171.794872,0.153846154,25.54718886
23207,36.53846154,1171.794872,0.179487179,25.26028676
23208,36.53846154,1171.794872,0.205128205,24.97123008
23209,36.53846154,1171.794872,0.230769231,24.67994107
23210,36.53846154,1171.794872,0.256410256,24.38634106
23211,36.53846154,1171.794872,0.282051282,24.09034597
23212,36.53846154,1171.794872,0.307692308,23.79186988
23213,36.53846154,1171.794872,0.333333333,23.49082429
23214,36.53846154,1171.794872,0.358974359,23.18711845
23215,36.53846154,1171.794872,0.384615385,22.88065985
23216,36.53846154,1171.794872,0.41025641,22.57135495
23217,36.53846154,1171.794872,0.435897436,22.25911015
23218,36.53846154,1171.794872,0.461538462,21.94383306
23219,36.53846154,1171.794872,0.487179487,21.62543431
23220,36.53846154,1171.794872,0.512820513,21.30382984
23221,36.53846154,1171.794872,0.538461538,20.97894406
23222,36.53846154,1171.794872,0.564102564,20.65071391
23223,36.53846154,1171.794872,0.58974359,20.31909427
23224,36.53846154,1171.794872,0.615384615,19.98406504
23225,36.53846154,1171.794872,0.641025641,19.64564048
23226,36.53846154,1171.794872,0.666666667,19.30388099
23227,36.53846154,1171.794872,0.692307692,18.95891092
23228,36.53846154,1171.794872,0.717948718,18.61093607
23229,36.53846154,1171.794872,0.743589744,18.26027347
23230,36.53846154,1171.794872,0.769230769,17.90738527
23231,36.53846154,1171.794872,0.794871795,17.55292316
23232,36.53846154,1171.794872,0.820512821,17.19778418
23233,36.53846154,1171.794872,0.846153846,16.84317905
23234,36.53846154,1171.794872,0.871794872,16.49071253
23235,36.53846154,1171.794872,0.897435897,16.14247224
23236,36.53846154,1171.794872,0.923076923,15.80111514
23237,36.53846154,1171.794872,0.948717949,15.46993849
23238,36.53846154,1171.794872,0.974358974,15.15288609
23239,36.53846154,1171.794872,1.0,14.8544715
23240,36.53846154,1215.384615,0.0,27.39462548
23241,36.53846154,1215.384615,0.025641026,27.12210367
23242,36.53846154,1215.384615,0.051282051,26.84775425
23243,36.53846154,1215.384615,0.076923077,26.57151639
23244,36.53846154,1215.384615,0.102564103,26.29332637
23245,36.53846154,1215.384615,0.128205128,26.01311748
23246,36.53846154,1215.384615,0.153846154,25.73081992
23247,36.53846154,1215.384615,0.179487179,25.44636067
23248,36.53846154,1215.384615,0.205128205,25.15966339
23249,36.53846154,1215.384615,0.230769231,24.87064772
23250,36.53846154,1215.384615,0.256410256,24.5792322
23251,36.53846154,1215.384615,0.282051282,24.28532931
23252,36.53846154,1215.384615,0.307692308,23.98884921
23253,36.53846154,1215.384615,0.333333333,23.68969889
23254,36.53846154,1215.384615,0.358974359,23.3877823
23255,36.53846154,1215.384615,0.384615385,23.08300077
23256,36.53846154,1215.384615,0.41025641,22.77525354
23257,36.53846154,1215.384615,0.435897436,22.46443845
23258,36.53846154,1215.384615,0.461538462,22.15045307
23259,36.53846154,1215.384615,0.487179487,21.83319606
23260,36.53846154,1215.384615,0.512820513,21.51256913
23261,36.53846154,1215.384615,0.538461538,21.18847967
23262,36.53846154,1215.384615,0.564102564,20.8608442
23263,36.53846154,1215.384615,0.58974359,20.529593
23264,36.53846154,1215.384615,0.615384615,20.19467629
23265,36.53846154,1215.384615,0.641025641,19.85607231
23266,36.53846154,1215.384615,0.666666667,19.51379748
23267,36.53846154,1215.384615,0.692307692,19.16792372
23268,36.53846154,1215.384615,0.717948718,18.8185915
23269,36.53846154,1215.384615,0.743589744,18.46603921
23270,36.53846154,1215.384615,0.769230769,18.11063353
23271,36.53846154,1215.384615,0.794871795,17.75291117
23272,36.53846154,1215.384615,0.820512821,17.39363208
23273,36.53846154,1215.384615,0.846153846,17.03384644
23274,36.53846154,1215.384615,0.871794872,16.67497629
23275,36.53846154,1215.384615,0.897435897,16.31891048
23276,36.53846154,1215.384615,0.923076923,15.96810677
23277,36.53846154,1215.384615,0.948717949,15.62568542
23278,36.53846154,1215.384615,0.974358974,15.29548949
23279,36.53846154,1215.384615,1.0,14.98205813
23280,36.53846154,1258.974359,0.0,27.56162975
23281,36.53846154,1258.974359,0.025641026,27.29073546
23282,36.53846154,1258.974359,0.051282051,27.01796612
23283,36.53846154,1258.974359,0.076923077,26.74326042
23284,36.53846154,1258.974359,0.102564103,26.46655407
23285,36.53846154,1258.974359,0.128205128,26.18777967
23286,36.53846154,1258.974359,0.153846154,25.90686661
23287,36.53846154,1258.974359,0.179487179,25.62374092
23288,36.53846154,1258.974359,0.205128205,25.33832513
23289,36.53846154,1258.974359,0.230769231,25.05053747
23290,36.53846154,1258.974359,0.256410256,24.76029507
23291,36.53846154,1258.974359,0.282051282,24.46750846
23292,36.53846154,1258.974359,0.307692308,24.17208561
23293,36.53846154,1258.974359,0.333333333,23.87393086
23294,36.53846154,1258.974359,0.358974359,23.57294508
23295,36.53846154,1258.974359,0.384615385,23.26902588
23296,36.53846154,1258.974359,0.41025641,22.96206807
23297,36.53846154,1258.974359,0.435897436,22.65196422
23298,36.53846154,1258.974359,0.461538462,22.33860554
23299,36.53846154,1258.974359,0.487179487,22.02188304
23300,36.53846154,1258.974359,0.512820513,21.70168923
23301,36.53846154,1258.974359,0.538461538,21.37792032
23302,36.53846154,1258.974359,0.564102564,21.05047929
23303,36.53846154,1258.974359,0.58974359,20.71927991
23304,36.53846154,1258.974359,0.615384615,20.38425224
23305,36.53846154,1258.974359,0.641025641,20.04534987
23306,36.53846154,1258.974359,0.666666667,19.70255957
23307,36.53846154,1258.974359,0.692307692,19.35591383
23308,36.53846154,1258.974359,0.717948718,19.0055097
23309,36.53846154,1258.974359,0.743589744,18.65152809
23310,36.53846154,1258.974359,0.769230769,18.29426631
23311,36.53846154,1258.974359,0.794871795,17.93417614
23312,36.53846154,1258.974359,0.820512821,17.57191438
23313,36.53846154,1258.974359,0.846153846,17.20840756
23314,36.53846154,1258.974359,0.871794872,16.84493257
23315,36.53846154,1258.974359,0.897435897,16.48321363
23316,36.53846154,1258.974359,0.923076923,16.12553175
23317,36.53846154,1258.974359,0.948717949,15.77483469
23318,36.53846154,1258.974359,0.974358974,15.4348283
23319,36.53846154,1258.974359,1.0,15.10999371
23320,36.53846154,1302.564103,0.0,27.728599
23321,36.53846154,1302.564103,0.025641026,27.45844709
23322,36.53846154,1302.564103,0.051282051,27.18639062
23323,36.53846154,1302.564103,0.076923077,26.91236817
23324,36.53846154,1302.564103,0.102564103,26.63631528
23325,36.53846154,1302.564103,0.128205128,26.35816434
23326,36.53846154,1302.564103,0.153846154,26.07784442
23327,36.53846154,1302.564103,0.179487179,25.79528116
23328,36.53846154,1302.564103,0.205128205,25.51039662
23329,36.53846154,1302.564103,0.230769231,25.22310832
23330,36.53846154,1302.564103,0.256410256,24.93333279
23331,36.53846154,1302.564103,0.282051282,24.64097951
23332,36.53846154,1302.564103,0.307692308,24.3459553
23333,36.53846154,1302.564103,0.333333333,24.04816304
23334,36.53846154,1302.564103,0.358974359,23.74750186
23335,36.53846154,1302.564103,0.384615385,23.44386722
23336,36.53846154,1302.564103,0.41025641,23.13715129
23337,36.53846154,1302.564103,0.435897436,22.82724344
23338,36.53846154,1302.564103,0.461538462,22.51403094
23339,36.53846154,1302.564103,0.487179487,22.1974
23340,36.53846154,1302.564103,0.512820513,21.87723721
23341,36.53846154,1302.564103,0.538461538,21.55343157
23342,36.53846154,1302.564103,0.564102564,21.22587711
23343,36.53846154,1302.564103,0.58974359,20.89447663
23344,36.53846154,1302.564103,0.615384615,20.5591466
23345,36.53846154,1302.564103,0.641025641,20.21982379
23346,36.53846154,1302.564103,0.666666667,19.87647412
23347,36.53846154,1302.564103,0.692307692,19.52910393
23348,36.53846154,1302.564103,0.717948718,19.17777854
23349,36.53846154,1302.564103,0.743589744,18.82263828
23350,36.53846154,1302.564103,0.769230769,18.4639306
23351,36.53846154,1302.564103,0.794871795,18.10204535
23352,36.53846154,1302.564103,0.820512821,17.73756302
23353,36.53846154,1302.564103,0.846153846,17.37131701
23354,36.53846154,1302.564103,0.871794872,17.00447242
23355,36.53846154,1302.564103,0.897435897,16.63862283
23356,36.53846154,1302.564103,0.923076923,16.27590292
23357,36.53846154,1302.564103,0.948717949,15.91910869
23358,36.53846154,1302.564103,0.974358974,15.57180421
23359,36.53846154,1302.564103,1.0,15.23837958
23360,36.53846154,1346.153846,0.0,27.89573933
23361,36.53846154,1346.153846,0.025641026,27.62577372
23362,36.53846154,1346.153846,0.051282051,27.35388407
23363,36.53846154,1346.153846,0.076923077,27.08000899
23364,36.53846154,1346.153846,0.102564103,26.80408403
23365,36.53846154,1346.153846,0.128205128,26.52604156
23366,36.53846154,1346.153846,0.153846154,26.24581059
23367,36.53846154,1346.153846,0.179487179,25.96331663
23368,36.53846154,1346.153846,0.205128205,25.67848157
23369,36.53846154,1346.153846,0.230769231,25.39122258
23370,36.53846154,1346.153846,0.256410256,25.10145606
23371,36.53846154,1346.153846,0.282051282,24.80909091
23372,36.53846154,1346.153846,0.307692308,24.51403335
23373,36.53846154,1346.153846,0.333333333,24.21618549
23374,36.53846154,1346.153846,0.358974359,23.91544548
23375,36.53846154,1346.153846,0.384615385,23.61170754
23376,36.53846154,1346.153846,0.41025641,23.30486231
23377,36.53846154,1346.153846,0.435897436,22.9947972
23378,36.53846154,1346.153846,0.461538462,22.68139706
23379,36.53846154,1346.153846,0.487179487,22.36454507
23380,36.53846154,1346.153846,0.512820513,22.04412406
23381,36.53846154,1346.153846,0.538461538,21.72001831
23382,36.53846154,1346.153846,0.564102564,21.39211602
23383,36.53846154,1346.153846,0.58974359,21.06031266
23384,36.53846154,1346.153846,0.615384615,20.72451556
23385,36.53846154,1346.153846,0.641025641,20.38465007
23386,36.53846154,1346.153846,0.666666667,20.04066778
23387,36.53846154,1346.153846,0.692307692,19.69255682
23388,36.53846154,1346.153846,0.717948718,19.34036052
23389,36.53846154,1346.153846,0.743589744,18.98419039
23390,36.53846154,1346.153846,0.769230769,18.62425824
23391,36.53846154,1346.153846,0.794871795,18.26090926
23392,36.53846154,1346.153846,0.820512821,17.89466815
23393,36.53846154,1346.153846,0.846153846,17.52629924
23394,36.53846154,1346.153846,0.871794872,17.15688325
23395,36.53846154,1346.153846,0.897435897,16.78791283
23396,36.53846154,1346.153846,0.923076923,16.42140612
23397,36.53846154,1346.153846,0.948717949,16.06003182
23398,36.53846154,1346.153846,0.974358974,15.70722781
23399,36.53846154,1346.153846,1.0,15.36728205
23400,36.53846154,1389.74359,0.0,28.06319333
23401,36.53846154,1389.74359,0.025641026,27.79323074
23402,36.53846154,1389.74359,0.051282051,27.52132446
23403,36.53846154,1389.74359,0.076923077,27.24741304
23404,36.53846154,1389.74359,0.102564103,26.97143199
23405,36.53846154,1389.74359,0.128205128,26.69331359
23406,36.53846154,1389.74359,0.153846154,26.41298674
23407,36.53846154,1389.74359,0.179487179,26.13037681
23408,36.53846154,1389.74359,0.205128205,25.84540548
23409,36.53846154,1389.74359,0.230769231,25.55799061
23410,36.53846154,1389.74359,0.256410256,25.26804539
23411,36.53846154,1389.74359,0.282051282,24.97548133
23412,36.53846154,1389.74359,0.307692308,24.68020309
23413,36.53846154,1389.74359,0.333333333,24.38211218
23414,36.53846154,1389.74359,0.358974359,24.08110595
23415,36.53846154,1389.74359,0.384615385,23.77707768
23416,36.53846154,1389.74359,0.41025641,23.46991683
23417,36.53846154,1389.74359,0.435897436,23.15950935
23418,36.53846154,1389.74359,0.461538462,22.84573827
23419,36.53846154,1389.74359,0.487179487,22.52848454
23420,36.53846154,1389.74359,0.512820513,22.20762823
23421,36.53846154,1389.74359,0.538461538,21.88305016
23422,36.53846154,1389.74359,0.564102564,21.55463425
23423,36.53846154,1389.74359,0.58974359,21.22227066
23424,36.53846154,1389.74359,0.615384615,20.88586007
23425,36.53846154,1389.74359,0.641025641,20.54531951
23426,36.53846154,1389.74359,0.666666667,20.20059016
23427,36.53846154,1389.74359,0.692307692,19.85164787
23428,36.53846154,1389.74359,0.717948718,19.49851691
23429,36.53846154,1389.74359,0.743589744,19.14129076
23430,36.53846154,1389.74359,0.769230769,18.78015399
23431,36.53846154,1389.74359,0.794871795,18.41541876
23432,36.53846154,1389.74359,0.820512821,18.04756831
23433,36.53846154,1389.74359,0.846153846,17.67731509
23434,36.53846154,1389.74359,0.871794872,17.30567573
23435,36.53846154,1389.74359,0.897435897,16.93406504
23436,36.53846154,1389.74359,0.923076923,16.56440923
23437,36.53846154,1389.74359,0.948717949,16.19927337
23438,36.53846154,1389.74359,0.974358974,15.84198697
23439,36.53846154,1389.74359,1.0,15.4967407
23440,36.53846154,1433.333333,0.0,28.23105496
23441,36.53846154,1433.333333,0.025641026,27.96409489
23442,36.53846154,1433.333333,0.051282051,27.69507308
23443,36.53846154,1433.333333,0.076923077,27.42392577
23444,36.53846154,1433.333333,0.102564103,27.15058596
23445,36.53846154,1433.333333,0.128205128,26.87498328
23446,36.53846154,1433.333333,0.153846154,26.59704375
23447,36.53846154,1433.333333,0.179487179,26.31668965
23448,36.53846154,1433.333333,0.205128205,26.03383937
23449,36.53846154,1433.333333,0.230769231,25.74840717
23450,36.53846154,1433.333333,0.256410256,25.46030225
23451,36.53846154,1433.333333,0.282051282,25.16943223
23452,36.53846154,1433.333333,0.307692308,24.87569705
23453,36.53846154,1433.333333,0.333333333,24.57899328
23454,36.53846154,1433.333333,0.358974359,24.27921285
23455,36.53846154,1433.333333,0.384615385,23.97624313
23456,36.53846154,1433.333333,0.41025641,23.66996706
23457,36.53846154,1433.333333,0.435897436,23.36026339
23458,36.53846154,1433.333333,0.461538462,23.04700718
23459,36.53846154,1433.333333,0.487179487,22.7300705
23460,36.53846154,1433.333333,0.512820513,22.40932345
23461,36.53846154,1433.333333,0.538461538,22.08463566
23462,36.53846154,1433.333333,0.564102564,21.75587839
23463,36.53846154,1433.333333,0.58974359,21.42292738
23464,36.53846154,1433.333333,0.615384615,21.08566681
23465,36.53846154,1433.333333,0.641025641,20.74399469
23466,36.53846154,1433.333333,0.666666667,20.39783019
23467,36.53846154,1433.333333,0.692307692,20.04712348
23468,36.53846154,1433.333333,0.717948718,19.6918686
23469,36.53846154,1433.333333,0.743589744,19.33212397
23470,36.53846154,1433.333333,0.769230769,18.96803192
23471,36.53846154,1433.333333,0.794871795,18.59985492
23472,36.53846154,1433.333333,0.820512821,18.22801723
23473,36.53846154,1433.333333,0.846153846,17.85316157
23474,36.53846154,1433.333333,0.871794872,17.47622283
23475,36.53846154,1433.333333,0.897435897,17.09852151
23476,36.53846154,1433.333333,0.923076923,16.72187822
23477,36.53846154,1433.333333,0.948717949,16.34874551
23478,36.53846154,1433.333333,0.974358974,15.98234326
23479,36.53846154,1433.333333,1.0,15.62677472
23480,36.53846154,1476.923077,0.0,28.39938097
23481,36.53846154,1476.923077,0.025641026,28.12942477
23482,36.53846154,1476.923077,0.051282051,27.85747163
23483,36.53846154,1476.923077,0.076923077,27.58345961
23484,36.53846154,1476.923077,0.102564103,27.30732363
23485,36.53846154,1476.923077,0.128205128,27.02899537
23486,36.53846154,1476.923077,0.153846154,26.74840305
23487,36.53846154,1476.923077,0.179487179,26.46547128
23488,36.53846154,1476.923077,0.205128205,26.18012094
23489,36.53846154,1476.923077,0.230769231,25.89226896
23490,36.53846154,1476.923077,0.256410256,25.60182726
23491,36.53846154,1476.923077,0.282051282,25.30870677
23492,36.53846154,1476.923077,0.307692308,25.01281052
23493,36.53846154,1476.923077,0.333333333,24.71403854
23494,36.53846154,1476.923077,0.358974359,24.41228651
23495,36.53846154,1476.923077,0.384615385,24.10744576
23496,36.53846154,1476.923077,0.41025641,23.7994035
23497,36.53846154,1476.923077,0.435897436,23.48804305
23498,36.53846154,1476.923077,0.461538462,23.17324436
23499,36.53846154,1476.923077,0.487179487,22.85488474
23500,36.53846154,1476.923077,0.512820513,22.5328399
23501,36.53846154,1476.923077,0.538461538,22.20698546
23502,36.53846154,1476.923077,0.564102564,21.87719909
23503,36.53846154,1476.923077,0.58974359,21.54336333
23504,36.53846154,1476.923077,0.615384615,21.2053696
23505,36.53846154,1476.923077,0.641025641,20.86312352
23506,36.53846154,1476.923077,0.666666667,20.51655224
23507,36.53846154,1476.923077,0.692307692,20.16561416
23508,36.53846154,1476.923077,0.717948718,19.81031154
23509,36.53846154,1476.923077,0.743589744,19.45071131
23510,36.53846154,1476.923077,0.769230769,19.08696328
23511,36.53846154,1476.923077,0.794871795,18.71933658
23512,36.53846154,1476.923077,0.820512821,18.34826013
23513,36.53846154,1476.923077,0.846153846,17.97437814
23514,36.53846154,1476.923077,0.871794872,17.59862201
23515,36.53846154,1476.923077,0.897435897,17.22230134
23516,36.53846154,1476.923077,0.923076923,16.84721521
23517,36.53846154,1476.923077,0.948717949,16.47578021
23518,36.53846154,1476.923077,0.974358974,16.1111628
23519,36.53846154,1476.923077,1.0,15.7573877
23520,36.53846154,1520.512821,0.0,28.56819963
23521,36.53846154,1520.512821,0.025641026,28.29462873
23522,36.53846154,1520.512821,0.051282051,28.01914219
23523,36.53846154,1520.512821,0.076923077,27.74168014
23524,36.53846154,1520.512821,0.102564103,27.46217975
23525,36.53846154,1520.512821,0.128205128,27.18057507
23526,36.53846154,1520.512821,0.153846154,26.89679688
23527,36.53846154,1520.512821,0.179487179,26.61077254
23528,36.53846154,1520.512821,0.205128205,26.32242584
23529,36.53846154,1520.512821,0.230769231,26.03167689
23530,36.53846154,1520.512821,0.256410256,25.73844195
23531,36.53846154,1520.512821,0.282051282,25.44263261
23532,36.53846154,1520.512821,0.307692308,25.14415889
23533,36.53846154,1520.512821,0.333333333,24.84292398
23534,36.53846154,1520.512821,0.358974359,24.53882811
23535,36.53846154,1520.512821,0.384615385,24.23176753
23536,36.53846154,1520.512821,0.41025641,23.92163476
23537,36.53846154,1520.512821,0.435897436,23.60831891
23538,36.53846154,1520.512821,0.461538462,23.29170618
23539,36.53846154,1520.512821,0.487179487,22.97168068
23540,36.53846154,1520.512821,0.512820513,22.64812551
23541,36.53846154,1520.512821,0.538461538,22.32092438
23542,36.53846154,1520.512821,0.564102564,21.98996373
23543,36.53846154,1520.512821,0.58974359,21.6551357
23544,36.53846154,1520.512821,0.615384615,21.3163422
23545,36.53846154,1520.512821,0.641025641,20.9735003
23546,36.53846154,1520.512821,0.666666667,20.62654961
23547,36.53846154,1520.512821,0.692307692,20.27546213
23548,36.53846154,1520.512821,0.717948718,19.92025469
23549,36.53846154,1520.512821,0.743589744,19.56101028
23550,36.53846154,1520.512821,0.769230769,19.19789524
23551,36.53846154,1520.512821,0.794871795,18.83119608
23552,36.53846154,1520.512821,0.820512821,18.46135924
23553,36.53846154,1520.512821,0.846153846,18.08904555
23554,36.53846154,1520.512821,0.871794872,17.71520056
23555,36.53846154,1520.512821,0.897435897,17.34114312
23556,36.53846154,1520.512821,0.923076923,16.96867299
23557,36.53846154,1520.512821,0.948717949,16.60019373
23558,36.53846154,1520.512821,0.974358974,16.23883858
23559,36.53846154,1520.512821,1.0,15.88857135
23560,36.53846154,1564.102564,0.0,28.73751749
23561,36.53846154,1564.102564,0.025641026,28.46034761
23562,36.53846154,1564.102564,0.051282051,28.18134023
23563,36.53846154,1564.102564,0.076923077,27.90043744
23564,36.53846154,1564.102564,0.102564103,27.61757852
23565,36.53846154,1564.102564,0.128205128,27.33269976
23566,36.53846154,1564.102564,0.153846154,27.04573437
23567,36.53846154,1564.102564,0.179487179,26.75661231
23568,36.53846154,1564.102564,0.205128205,26.46526019
23569,36.53846154,1564.102564,0.230769231,26.17160111
23570,36.53846154,1564.102564,0.256410256,25.8755546
23571,36.53846154,1564.102564,0.282051282,25.57703566
23572,36.53846154,1564.102564,0.307692308,25.27595837
23573,36.53846154,1564.102564,0.333333333,24.97222988
23574,36.53846154,1564.102564,0.358974359,24.66575488
23575,36.53846154,1564.102564,0.384615385,24.35643451
23576,36.53846154,1564.102564,0.41025641,24.04416658
23577,36.53846154,1564.102564,0.435897436,23.72884597
23578,36.53846154,1564.102564,0.461538462,23.4103652
23579,36.53846154,1564.102564,0.487179487,23.08861531
23580,36.53846154,1564.102564,0.512820513,22.763487
23581,36.53846154,1564.102564,0.538461538,22.43487234
23582,36.53846154,1564.102564,0.564102564,22.102667
23583,36.53846154,1564.102564,0.58974359,21.76677331
23584,36.53846154,1564.102564,0.615384615,21.42710443
23585,36.53846154,1564.102564,0.641025641,21.08358995
23586,36.53846154,1564.102564,0.666666667,20.73618329
23587,36.53846154,1564.102564,0.692307692,20.38487177
