SN:0141335,,,SN:0213738,,
Time/s,Pressure/MPa,Temperature/°C,Time/s,Pressure/MPa,Temperature/°C
1281.03,7.1312,32.1,0.0949,33.8
1284.03,7.1322,32.1,0.0949,33.8
1287.03,7.1315,32.1,0.0949,33.8
1290.03,7.1316,32.1,0.0949,33.8
1293.03,7.1321,32.1,0.0949,33.8
1296.03,7.1322,32.1,0.0949,34.0
1299.03,7.1322,32.1,0.0949,34.0
1302.03,7.1322,32.1,0.0949,34.0
1305.03,7.1330,32.1,0.0949,34.0
1308.03,7.1325,32.1,0.0949,34.0
1311.03,7.1328,32.1,0.0948,34.0
1314.03,7.1332,32.1,0.0948,34.0
1317.03,7.1336,32.1,0.0948,34.0
1320.03,7.1341,32.1,0.0948,34.0
1323.03,7.1333,32.1,0.0949,34.2
1326.03,7.1338,32.1,0.0948,34.2
1329.03,7.1346,32.1,0.0948,34.2
1332.03,7.1346,32.1,0.0948,34.2
1335.03,7.1340,32.1,0.0948,34.2
1338.03,7.1345,32.1,0.0948,34.2
1341.03,7.1339,32.1,0.0948,34.2
1344.03,7.1349,32.1,0.0948,34.2
1347.03,7.1348,32.1,0.0949,34.5
1350.03,7.1352,32.1,0.0949,34.5
1353.03,7.1353,32.1,0.0948,34.5
1356.03,7.1354,32.1,0.0948,34.5
1359.03,7.1348,32.1,0.0948,34.5
1362.03,7.1354,32.1,0.0948,34.5
1365.03,7.1359,32.1,0.0948,34.5
1368.03,7.1358,32.1,0.0948,34.5
1371.03,7.1358,32.1,0.0947,34.5
1374.03,7.1362,32.1,0.0948,34.7
1377.03,7.1368,32.1,0.0947,34.7
1380.03,7.1365,32.1,0.0947,34.7
1383.03,7.1368,32.1,0.0947,34.7
1386.03,7.1372,32.1,0.0947,34.7
1389.03,7.1368,32.1,0.0947,34.7
1392.03,7.1374,32.1,0.0947,34.7
1395.03,7.1377,32.1,0.0947,34.7
1398.03,7.1381,32.1,0.0947,34.8
1401.03,7.1380,32.1,0.0947,34.8
1404.03,7.1387,32.1,0.0946,34.8
1407.03,7.1389,32.1,0.0946,34.8
1410.03,7.1392,32.1,0.0946,34.8
1413.03,7.1393,32.1,0.0947,34.8
1416.03,7.1397,32.1,0.0948,34.8
1419.03,7.1399,32.1,0.0948,34.8
1422.03,7.1400,32.1,0.0948,34.8
1425.03,7.1403,32.1,0.0948,34.9
1428.03,7.1410,32.1,0.0949,34.9
1431.03,7.1406,32.1,0.0949,34.9
1434.03,7.1406,32.1,0.0950,34.9
1437.03,7.1410,32.1,0.0950,34.9
1440.03,7.1409,32.1,0.0951,34.9
1443.03,7.1409,32.1,0.0951,34.9
1446.03,7.1414,32.1,0.0951,34.9
1449.03,7.1410,32.1,0.0952,34.8
1452.03,7.1417,32.1,0.0952,34.8
1455.03,7.1415,32.1,0.0953,34.8
1458.03,7.1416,32.1,0.0953,34.8
1461.03,7.1419,32.1,0.0953,34.8
1464.03,7.1421,32.1,0.0954,34.8
1467.03,7.1425,32.1,0.0954,34.8
1470.03,7.1424,32.1,0.0954,34.8
1473.03,7.1421,32.1,0.0955,34.8
1476.03,7.1428,32.1,0.0955,34.8
1479.03,7.1433,32.1,0.0955,34.8
1482.03,7.1433,32.1,0.0955,34.8
1485.03,7.1436,32.1,0.0955,34.8
1488.03,7.1441,32.1,0.0955,34.8
1491.03,7.1438,32.1,0.0955,34.8
1494.03,7.1443,32.1,0.0955,34.8
1497.03,7.1438,32.1,0.0955,34.8
1500.03,7.1447,32.1,0.0955,34.6
1503.03,7.1443,32.1,0.0956,34.6
1506.03,7.1447,32.1,0.0956,34.6
1509.03,7.1449,32.1,0.0955,34.6
1512.03,7.1456,32.1,0.0956,34.6
1515.03,7.1448,32.1,0.0956,34.6
1518.03,7.1447,32.1,0.0956,34.6
1521.03,7.1459,32.1,0.0956,34.6
1524.03,7.1454,32.1,0.0956,34.6
1527.03,7.1457,32.1,0.0956,34.5
1530.02,7.1454,32.1,0.0956,34.5
1533.02,7.1459,32.1,0.0956,34.5
1536.03,7.1465,32.1,0.0956,34.5
1539.02,7.1461,32.1,0.0956,34.5
1542.02,7.1463,32.1,0.0956,34.5
1545.02,7.1469,32.1,0.0957,34.5
1548.02,7.1469,32.1,0.0957,34.5
1551.02,7.1474,32.1,0.0956,34.4
1554.02,7.1471,32.1,0.0956,34.4
1557.02,7.1479,32.1,0.0957,34.4
1560.02,7.1483,32.1,0.0956,34.4
1563.02,7.1479,32.1,0.0957,34.4
1566.02,7.1479,32.1,0.0957,34.4
1569.02,7.1484,32.1,0.0957,34.4
1572.02,7.1488,32.1,0.0957,34.4
1575.02,7.1482,32.1,0.0957,34.4
1578.02,7.1485,32.1,0.0957,34.2
1581.02,7.1486,32.1,0.0957,34.2
1584.02,7.1489,32.1,0.0957,34.2
1587.02,7.1488,32.1,0.0957,34.2
1590.02,7.1492,32.1,0.0957,34.2
1593.02,7.1496,32.1,0.0957,34.2
1596.02,7.1495,32.1,0.0957,34.2
1599.03,7.1493,32.1,0.0958,34.2
1602.03,7.1499,32.1,0.0958,34.1
1605.03,7.1501,32.1,0.0957,34.1
1608.03,7.1503,32.1,0.0957,34.1
1611.03,7.1510,32.1,0.0957,34.1
1614.03,7.1501,32.1,0.0957,34.1
1617.03,7.1507,32.1,0.0957,34.1
1620.03,7.1514,32.1,0.0958,34.1
1623.03,7.1508,32.1,0.0958,34.1
1626.03,7.1512,32.1,0.0958,34.1
1629.03,7.1521,32.1,0.0958,34.0
1632.03,7.1516,32.1,0.0958,34.0
1635.03,7.1518,32.1,0.0958,34.0
1638.03,7.1527,32.1,0.0958,34.0
1641.03,7.1521,32.1,0.0958,34.0
1644.03,7.1520,32.1,0.0958,34.0
1647.03,7.1521,32.1,0.0958,34.0
1650.03,7.1523,32.1,0.0958,34.0
1653.03,7.1528,32.1,0.0958,33.9
1656.03,7.1523,32.1,0.0957,33.9
1659.03,7.1524,32.1,0.0957,33.9
1662.03,7.1527,32.1,0.0958,33.9
1665.03,7.1526,32.1,0.0958,33.9
1668.03,7.1532,32.1,0.0958,33.9
1671.03,7.1531,32.1,0.0958,33.9
1674.03,7.1537,32.1,0.0958,33.9
1677.03,7.1533,32.1,0.0958,33.9
1680.03,7.1540,32.1,0.0958,33.7
1683.03,7.1541,32.1,0.0958,33.7
1686.03,7.1541,32.1,0.0958,33.7
1689.03,7.1546,32.1,0.0958,33.7
1692.03,7.1548,32.1,0.0958,33.7
1695.03,7.1550,32.1,0.0958,33.7
1698.03,7.1552,32.1,0.0958,33.7
1701.03,7.1548,32.1,0.0958,33.7
1704.03,7.1550,32.1,0.0958,33.6
1707.03,7.1552,32.1,0.0958,33.6
1710.03,7.1555,32.1,0.0958,33.6
1713.03,7.1551,32.1,0.0958,33.6
1716.03,7.1558,32.1,0.0958,33.6
1719.03,7.1557,32.1,0.0958,33.6
1722.03,7.1563,32.1,0.0958,33.6
1725.03,7.1565,32.1,0.0959,33.6
1728.03,7.1568,32.1,0.0959,33.6
1731.03,7.1571,32.1,0.0959,33.6
1734.03,7.1571,32.1,0.0959,33.6
1737.03,7.1575,32.1,0.0959,33.6
1740.03,7.1575,32.1,0.0959,33.6
1743.03,7.1572,32.1,0.0960,33.6
1746.03,7.1576,32.1,0.0959,33.6
1749.03,7.1579,32.1,0.0960,33.6
1752.03,7.1574,32.1,0.0960,33.6
1755.03,7.1582,32.1,0.0960,33.5
1758.03,7.1582,32.1,0.0960,33.5
1761.03,7.1583,32.1,0.0960,33.5
1764.03,7.1588,32.1,0.0960,33.5
1767.03,7.1586,32.1,0.0960,33.5
1770.03,7.1581,32.1,0.0960,33.5
1773.03,7.1593,32.1,0.0960,33.5
1776.03,7.1590,32.1,0.0960,33.5
1779.03,7.1589,32.1,0.0960,33.5
1782.03,7.1591,32.1,0.0960,33.6
1785.03,7.1589,32.1,0.0960,33.6
1788.03,7.1599,32.1,0.0961,33.6
1791.03,7.1604,32.1,0.0961,33.6
1794.03,7.1601,32.1,0.0961,33.6
1797.03,7.1599,32.1,0.0961,33.6
1800.03,7.1602,32.1,0.0961,33.6
1803.03,7.1599,32.1,0.0961,33.6
1806.03,7.1605,32.1,0.0961,33.6
1809.03,7.1604,32.1,0.0961,33.6
1812.03,7.1603,32.1,0.0961,33.6
1815.03,7.1607,32.1,0.0961,33.6
1818.03,7.1613,32.1,0.0961,33.6
1821.03,7.1613,32.1,0.0962,33.6
1824.03,7.1620,32.1,0.0961,33.6
1827.03,7.1612,32.1,0.0961,33.6
1830.03,7.1619,32.1,0.0961,33.6
1833.03,7.1620,32.1,0.0961,33.6
1836.03,7.1620,32.1,0.0961,33.6
1839.03,7.1627,32.1,0.0962,33.6
1842.03,7.1623,32.1,0.0962,33.6
1845.03,7.1632,32.1,0.0961,33.6
1848.03,7.1630,32.1,0.0962,33.6
