SN:0141335,,
Time/s,Pressure/MPa,Temperature/°C
9017.97,18.7717,32.5
9020.97,18.7714,32.5
9023.96,18.7729,32.5
9026.96,18.7728,32.5
9029.96,18.7733,32.5
9032.96,18.7729,32.5
9035.96,18.7731,32.5
9038.96,18.7722,32.5
9041.96,18.7727,32.5
9044.96,18.7719,32.5
9047.96,18.7710,32.5
9050.96,18.7707,32.5
9053.96,18.7704,32.5
9056.96,18.7704,32.5
9059.96,18.7695,32.5
9062.96,18.7694,32.5
9065.96,18.7700,32.5
9068.96,18.7684,32.5
9071.96,18.7691,32.5
9074.96,18.7691,32.5
9077.96,18.7685,32.5
9080.96,18.7688,32.5
9083.96,18.7694,32.5
9086.96,18.7688,32.5
9089.96,18.7698,32.5
9092.96,18.7698,32.5
9095.96,18.7693,32.5
9098.96,18.7693,32.5
9101.96,18.7688,32.5
9104.96,18.7678,32.5
9107.96,18.7686,32.5
9110.96,18.7686,32.5
9113.96,18.7694,32.5
9116.96,18.7688,32.5
9119.96,18.7687,32.5
9122.96,18.7691,32.5
9125.96,18.7679,32.5
9128.96,18.7678,32.5
9131.96,18.7677,32.5
9134.96,18.7682,32.5
9137.96,18.7675,32.5
9140.96,18.7673,32.5
9143.96,18.7672,32.5
9146.96,18.7670,32.5
9149.96,18.7678,32.5
9152.96,18.7671,32.5
9155.96,18.7677,32.5
9158.96,18.7681,32.5
9161.96,18.7682,32.5
9164.96,18.7681,32.5
9167.96,18.7682,32.5
9170.96,18.7687,32.5
9173.96,18.7684,32.5
9176.96,18.7689,32.5
9179.96,18.7690,32.5
9182.96,18.7685,32.5
9185.96,18.7681,32.5
9188.96,18.7676,32.5
9191.96,18.7670,32.5
9194.96,18.7666,32.5
9197.96,18.7658,32.5
9200.96,18.7652,32.5
9203.96,18.7635,32.5
9206.96,18.7639,32.5
9209.96,18.7620,32.5
9212.96,18.7625,32.5
9215.96,18.7620,32.5
9218.96,18.7607,32.5
9221.96,18.7608,32.5
9224.96,18.7606,32.5
9227.96,18.7604,32.5
9230.96,18.7601,32.5
9233.96,18.7591,32.5
9236.96,18.7591,32.5
9239.96,18.7595,32.5
9242.96,18.7594,32.5
9245.96,18.7589,32.5
9248.96,18.7599,32.5
9251.96,18.7606,32.5
9254.96,18.7607,32.5
9257.96,18.7610,32.5
9260.96,18.7611,32.5
9264.01,18.7616,32.5
9266.96,18.7616,32.5
9269.96,18.7620,32.5
9272.96,18.7631,32.5
9275.96,18.7637,32.5
9278.96,18.7637,32.5
9281.96,18.7636,32.5
9284.96,18.7628,32.5
9287.96,18.7620,32.5
9290.96,18.7619,32.5
9293.96,18.7611,32.5
9296.96,18.7613,32.5
9299.96,18.7615,32.5
9302.96,18.7609,32.5
9305.96,18.7611,32.5
9308.96,18.7605,32.5
9311.96,18.7602,32.5
9314.96,18.7600,32.5
9317.96,18.7594,32.5
9320.95,18.7593,32.5
9323.95,18.7602,32.5
9326.95,18.7603,32.5
9329.95,18.7601,32.5
9332.95,18.7602,32.5
9335.95,18.7592,32.5
9338.95,18.7599,32.5
9341.95,18.7598,32.5
9344.96,18.7605,32.5
9347.95,18.7605,32.5
9350.95,18.7601,32.5
9353.96,18.7596,32.5
9356.95,18.7587,32.5
9359.96,18.7587,32.5
9362.95,18.7589,32.5
9365.95,18.7592,32.5
9368.95,18.7600,32.5
9371.95,18.7604,32.5
9374.95,18.7594,32.5
9377.95,18.7596,32.5
9380.96,18.7592,32.5
9383.96,18.7595,32.5
9386.95,18.7601,32.5
9389.95,18.7605,32.5
9392.96,18.7609,32.5
9395.95,18.7608,32.5
9398.96,18.7597,32.5
9401.96,18.7591,32.5
9404.96,18.7596,32.5
9407.96,18.7591,32.5
9410.95,18.7587,32.5
9413.95,18.7592,32.5
9416.96,18.7593,32.5
9419.95,18.7594,32.5
9422.95,18.7581,32.5
9425.95,18.7582,32.5
9428.95,18.7579,32.5
9431.95,18.7575,32.5
9434.95,18.7570,32.5
9437.95,18.7581,32.5
9440.95,18.7579,32.5
9443.95,18.7576,32.5
9446.95,18.7579,32.5
9449.95,18.5045,32.5
9452.95,18.0478,32.5
9455.95,16.8451,32.5
9458.95,17.0281,32.5
9461.95,17.0584,32.5
9464.95,17.1201,32.5
9467.95,17.1617,32.5
9470.95,17.1913,32.5
9473.95,17.2152,32.5
9476.95,17.2334,32.5
9479.95,17.1947,32.5
9482.95,17.2133,32.5
9485.95,17.2255,32.5
9488.95,17.2337,32.5
9491.95,17.2406,32.5
9494.95,17.2467,32.5
9497.95,17.2514,32.5
9500.95,17.2564,32.5
9503.95,17.2599,32.5
9506.95,17.2642,32.5
9509.95,17.2667,32.5
9512.95,17.2682,32.5
9515.95,17.2712,32.5
9518.95,17.2733,32.5
9521.95,17.2740,32.5
9524.95,17.2751,32.5
9527.95,17.2755,32.5
9530.95,17.2773,32.5
9533.95,17.2782,32.5
9536.95,17.2794,32.5
9539.95,17.2801,32.5
9542.95,17.2797,32.5
9545.95,17.2815,32.5
9548.95,17.2827,32.5
9551.95,17.2837,32.5
9554.95,17.2846,32.5
9557.95,17.2852,32.5
9560.95,17.2843,32.5
9563.95,17.2848,32.5
9566.95,17.2852,32.5
9569.95,17.2849,32.5
9572.95,17.2854,32.5
9575.95,17.2857,32.5
9578.95,17.2851,32.5
9581.95,17.2858,32.5
9584.95,17.2857,32.5
9587.95,17.2854,32.5
9590.95,17.2852,32.5
9593.95,17.2853,32.5
9596.95,17.2852,32.5
9599.95,17.2858,32.5
9602.95,17.2852,32.5
9605.95,17.2858,32.5
9608.95,17.2862,32.5
9611.95,17.2863,32.5
9614.95,17.2865,32.5
9617.95,17.2862,32.5
9620.95,17.2858,32.5
9623.95,17.2864,32.5
9626.95,17.2863,32.5
9629.95,17.2858,32.5
9632.95,17.2861,32.5
9635.95,17.2868,32.5
9638.95,17.2866,32.5
9641.95,17.2865,32.5
9644.95,17.2866,32.5
9647.95,17.2869,32.5
9650.95,17.2877,32.5
9653.95,17.2869,32.5
9656.95,17.2874,32.5
9659.95,17.2877,32.5
9662.95,17.2870,32.5
9665.95,17.2874,32.5
9668.95,17.2872,32.5
9671.95,17.2865,32.5
9674.95,17.2863,32.5
9677.95,17.2859,32.5
9680.95,17.2847,32.5
9683.95,17.2853,32.5
9686.95,17.2855,32.5
9689.95,17.2863,32.5
9692.95,17.2870,32.5
9695.95,17.2870,32.5
9698.95,17.2882,32.5
9701.95,17.2874,32.5
9704.95,17.2872,32.5
9707.95,17.2865,32.5
9710.95,17.2870,32.5
9713.95,17.2875,32.5
9716.95,17.2875,32.5
9719.95,17.2883,32.5
9722.95,17.2871,32.5
9725.95,17.2881,32.5
9728.95,17.2882,32.5
9731.95,17.2883,32.5
9734.95,17.2890,32.5
9737.95,17.2895,32.5
9740.95,17.2897,32.5
9743.95,17.2901,32.5
9746.95,17.2914,32.5
9749.95,17.2913,32.5
9752.95,17.2908,32.5
9755.95,17.2903,32.5
9758.95,17.2908,32.5
9761.95,17.2904,32.5
9764.95,17.2903,32.5
9767.95,17.2901,32.5
9770.95,17.2891,32.5
9773.95,17.2893,32.5
9776.95,17.2888,32.5
9779.95,17.2883,32.5
9782.95,17.2886,32.5
9785.95,17.2889,32.5
9788.95,16.0658,32.5
9791.95,16.0753,32.5
9794.95,15.9132,32.5
9797.95,15.9867,32.5
9800.95,16.0302,32.5
9803.95,16.0609,32.5
9806.95,16.0839,32.5
9809.95,16.1021,32.5
9812.95,16.1168,32.5
9815.95,16.1294,32.5
9818.95,16.1385,32.5
9821.95,16.1462,32.5
9824.95,16.1520,32.5
9827.95,16.1573,32.5
9830.95,16.1619,32.5
9833.95,16.1644,32.5
9836.95,16.1682,32.5
9839.95,16.1698,32.5
9842.95,16.1719,32.5
9845.95,16.1748,32.5
9848.95,16.1767,32.5
9851.95,16.1789,32.5
9854.95,16.1805,32.5
9857.95,16.1813,32.5
9860.95,16.1817,32.5
9863.95,16.1822,32.5
9866.95,16.1827,32.5
9869.95,16.1840,32.5
9872.95,16.1840,32.5
9875.95,16.1863,32.5
9878.95,16.1867,32.5
9881.95,16.1860,32.5
9884.95,16.1879,32.5
9887.95,16.1881,32.5
9890.95,16.1887,32.5
9893.95,16.1889,32.5
9896.95,16.1893,32.5
9899.95,16.1895,32.5
9902.95,16.1894,32.5
9905.95,16.1897,32.5
9908.95,16.1905,32.5
9911.95,16.1905,32.5
9914.95,16.1910,32.5
9917.95,16.1912,32.5
9920.95,16.1908,32.5
9923.95,16.1907,32.5
9926.95,16.1907,32.5
9929.95,16.1898,32.5
9932.95,16.1907,32.5
9935.95,16.1910,32.5
9938.95,16.1912,32.5
9941.95,16.1902,32.5
9944.95,16.1906,32.5
9947.95,16.1909,32.5
9950.95,16.1907,32.5
9953.95,16.1917,32.5
9956.95,16.1917,32.5
9959.95,16.1916,32.5
9962.95,16.1916,32.5
9965.95,16.1917,32.5
9968.95,16.1910,32.5
9971.95,16.1911,32.5
9974.95,16.1914,32.5
9977.95,16.1914,32.5
9980.95,16.1913,32.5
9983.95,16.1920,32.5
9986.95,16.1915,32.5
9989.95,16.1930,32.5
9992.95,16.1937,32.5
9995.95,16.1939,32.5
9998.95,16.1941,32.5
10001.95,16.1941,32.5
10004.95,16.0473,32.5
10007.95,15.9758,32.5
10010.95,15.9904,32.5
10013.95,15.9979,32.5
10016.95,16.0038,32.5
10019.95,16.0079,32.5
10022.95,16.0130,32.5
10025.95,16.0156,32.5
10028.95,16.0185,32.5
10031.95,16.0205,32.5
10034.95,16.0224,32.5
10037.95,16.0243,32.5
10040.95,16.0267,32.5
10043.95,16.0281,32.5
10046.95,16.0300,32.5
10049.95,16.0304,32.5
10052.95,16.0316,32.5
10055.95,16.0326,32.5
10058.95,16.0331,32.5
10061.95,16.0335,32.5
10064.95,16.0336,32.5
10067.95,16.0344,32.5
10070.95,16.0345,32.5
10073.95,16.0350,32.5
10076.95,16.0363,32.5
10079.95,16.0372,32.5
10082.95,16.0370,32.5
10085.95,16.0369,32.5
10088.95,16.0373,32.5
10091.95,16.0389,32.5
10094.95,16.0384,32.5
10097.95,16.0393,32.5
10100.95,16.0400,32.5
10103.94,16.0396,32.5
10106.94,16.0388,32.5
10109.94,16.0389,32.5
10112.94,16.0402,32.5
10115.94,16.0408,32.5
10118.94,16.0417,32.5
10121.94,16.0414,32.5
10124.94,16.0414,32.5
10127.94,16.0410,32.5
10130.94,16.0405,32.5
10133.94,16.0413,32.5
10136.94,16.0407,32.5
10139.94,16.0408,32.5
10142.94,16.0405,32.5
10145.94,16.0399,32.5
10148.94,16.0399,32.5
10151.94,16.0399,32.5
10154.94,16.0400,32.5
10157.94,16.0402,32.5
10160.94,16.0401,32.5
10163.94,16.0400,32.5
10166.94,16.0403,32.5
10169.94,16.0399,32.5
10172.94,16.0393,32.5
10175.94,16.0398,32.5
10178.94,16.0401,32.5
10181.94,16.0396,32.5
10184.94,16.0397,32.5
10187.94,16.0392,32.5
10190.94,16.0394,32.5
10193.94,16.0395,32.5
10196.95,16.0386,32.5
10199.94,16.0391,32.5
10202.94,16.0387,32.5
10205.94,16.0384,32.5
10208.94,16.0381,32.5
10211.94,16.0388,32.5
10214.94,16.0387,32.5
10217.95,16.0393,32.5
10220.94,16.0395,32.5
10223.95,16.0389,32.5
10226.95,16.0385,32.5
10229.94,16.0381,32.5
10232.95,16.0384,32.5
10235.95,16.0374,32.5
10238.94,16.0372,32.5
10241.94,16.0374,32.5
10244.94,16.0371,32.5
10247.95,16.0368,32.5
10250.95,16.0360,32.5
10253.95,16.0356,32.5
10256.95,16.0357,32.5
10259.94,16.0369,32.5
10262.95,16.0369,32.5
10265.95,16.0359,32.5
10268.94,16.0372,32.5
10271.94,16.0371,32.5
10274.94,16.0378,32.5
10277.94,16.0380,32.5
10280.94,16.0379,32.5
10283.94,16.0376,32.5
10286.94,16.0367,32.5
10289.94,16.0362,32.5
10292.94,16.0362,32.5
10295.94,16.0367,32.5
10298.94,16.0360,32.5
10301.94,16.0354,32.5
10304.94,16.0346,32.5
10307.94,16.0332,32.5
10310.94,16.0325,32.5
10313.95,16.0323,32.5
10316.95,16.0326,32.5
10319.95,16.0315,32.5
10322.94,16.0318,32.5
10325.95,16.0322,32.5
10328.95,16.0323,32.5
10331.94,16.0330,32.5
10334.94,16.0329,32.5
10337.95,16.0327,32.5
10340.94,16.0330,32.5
10343.94,16.0333,32.5
10346.95,16.0341,32.5
10349.95,16.0351,32.5
10352.95,16.0359,32.5
10355.94,16.0357,32.5
10358.94,16.0355,32.5
10361.95,16.0359,32.5
10364.94,16.0359,32.5
10367.95,15.6580,32.5
10370.94,15.0354,32.5
10373.94,14.6911,32.5
10376.95,14.7772,32.5
10379.95,14.8276,32.5
10382.95,14.7128,32.5
10385.94,14.6908,32.5
10388.94,14.7281,32.5
10391.94,14.7528,32.5
10394.94,14.7713,32.5
10397.94,14.7855,32.5
10400.95,14.7964,32.5
10403.94,14.8059,32.5
10407.00,14.8131,32.5
10409.94,14.8181,32.5
10412.94,14.8231,32.5
10415.94,14.8271,32.5
10418.94,14.8307,32.5
10421.94,14.8338,32.5
10424.94,14.8374,32.5
10427.94,14.8395,32.5
10430.94,14.8410,32.5
10433.94,14.8426,32.5
10436.94,14.8442,32.5
10439.94,14.8459,32.5
10442.94,14.8464,32.5
10445.94,14.8474,32.5
10448.94,14.8482,32.5
10451.94,14.8495,32.5
10454.94,14.8504,32.5
10457.94,14.8519,32.5
10460.94,14.8514,32.5
10463.94,14.8529,32.5
10466.94,14.8531,32.5
10469.94,14.8537,32.5
10472.94,14.8542,32.5
10475.94,14.8552,32.5
10478.94,14.8563,32.5
10481.94,14.8564,32.5
10484.94,14.8568,32.5
10487.94,14.8588,32.5
10490.94,14.8602,32.5
10493.94,14.8604,32.5
10496.94,14.8599,32.5
10499.94,14.8597,32.5
10502.94,14.8598,32.5
10505.94,14.8593,32.5
10508.94,14.8595,32.5
10511.94,14.8601,32.5
10514.94,14.8598,32.5
10517.94,14.8597,32.5
10520.94,14.8600,32.5
10523.94,14.8606,32.5
10526.94,14.8604,32.5
10529.94,14.8607,32.5
10532.94,14.8604,32.5
10535.94,14.8598,32.5
10538.94,14.8604,32.5
10541.94,14.8604,32.5
10544.94,14.8611,32.5
10547.94,14.2644,32.5
10550.94,13.5975,32.5
10553.94,13.7092,32.5
10556.94,13.7635,32.5
10559.94,13.8273,32.5
10562.94,13.8511,32.5
10565.94,13.8693,32.5
10568.94,13.8857,32.5
10571.94,13.8972,32.5
10574.94,13.9066,32.5
10577.94,13.9154,32.5
10580.94,13.9209,32.5
10583.94,13.9266,32.5
10586.94,13.9303,32.5
10589.94,13.9347,32.5
10592.94,13.9384,32.5
10595.94,13.9410,32.5
10598.94,13.9441,32.5
10601.94,13.9462,32.5
10604.94,13.9485,32.5
10607.94,13.9508,32.5
10610.94,13.9522,32.5
10613.94,13.9532,32.5
10616.94,13.9548,32.5
10619.94,13.9557,32.5
10622.94,13.9560,32.5
10625.94,13.9567,32.5
10628.94,13.9574,32.5
10631.94,13.9583,32.5
10634.94,13.9589,32.5
10637.94,13.9595,32.5
10640.94,13.9595,32.5
10643.94,13.9595,32.5
10646.94,13.9594,32.5
10649.93,13.9601,32.5
10652.93,13.9604,32.5
10655.94,13.9613,32.5
10658.93,13.9612,32.5
10661.93,13.9617,32.5
10664.93,13.9618,32.5
10667.93,13.9618,32.5
10670.93,13.9628,32.5
10673.93,13.9645,32.5
10676.93,13.9649,32.5
10679.93,13.9653,32.5
10682.93,13.9650,32.5
10685.93,13.9651,32.5
10688.93,13.9653,32.5
10691.93,13.9648,32.5
10694.93,13.9651,32.5
10697.93,13.9662,32.5
10700.93,13.9660,32.5
10703.93,13.9663,32.5
10706.93,13.9655,32.5
10709.93,13.9662,32.5
10712.93,13.9659,32.5
10715.93,13.9658,32.5
10718.93,13.9655,32.5
10721.93,13.9651,32.5
10724.93,13.9652,32.5
10727.93,13.9639,32.5
10730.93,13.9645,32.5
10733.93,13.9641,32.5
10736.93,13.9638,32.5
10739.93,13.9641,32.5
10742.93,13.9637,32.5
10745.93,13.9636,32.5
10748.93,13.9636,32.5
10751.93,13.9626,32.5
10754.93,13.9636,32.5
10757.93,13.9646,32.5
10760.93,13.9636,32.5
10763.93,13.9632,32.5
10766.93,13.9633,32.5
10769.93,13.9630,32.5
10772.93,13.9627,32.5
10775.93,13.9627,32.5
10778.93,13.9642,32.5
10781.93,13.9636,32.5
10784.93,13.9633,32.5
10787.93,13.9633,32.5
10790.93,13.9630,32.5
10793.93,13.9628,32.5
10796.93,13.9628,32.5
10799.93,13.9624,32.5
10802.93,13.9621,32.5
10805.93,13.9621,32.5
10808.93,13.9618,32.5
10811.93,13.9619,32.5
10814.93,13.9630,32.5
10817.93,13.9641,32.5
10820.93,13.9633,32.5
10823.93,13.9628,32.5
10826.93,13.9630,32.5
10829.93,13.9619,32.5
10832.93,13.9628,32.5
10835.93,13.9624,32.5
10838.93,13.9625,32.5
10841.93,13.9624,32.5
10844.93,13.9619,32.5
10847.93,13.9621,32.5
10850.93,13.9619,32.5
10853.93,13.9617,32.5
10856.93,13.9619,32.5
10859.93,13.9624,32.5
10862.93,13.9621,32.5
10865.93,13.9613,32.5
10868.93,13.9603,32.5
10871.93,13.9602,32.5
10874.93,13.9600,32.5
10877.93,13.9600,32.5
10880.93,13.9602,32.5
10883.93,13.9599,32.5
10886.93,13.9591,32.5
10889.93,13.9601,32.5
10892.93,13.9588,32.5
10895.93,13.9590,32.5
10898.93,13.9585,32.5
10901.93,13.9582,32.5
10904.93,13.9590,32.5
10907.93,13.9591,32.5
10910.93,13.9586,32.5
10913.93,13.9586,32.5
10916.93,13.9591,32.5
10919.93,13.9597,32.5
10922.93,13.9605,32.5
10925.93,13.9611,32.5
10928.93,13.9614,32.5
10931.93,13.9622,32.5
10934.93,13.9614,32.5
10937.93,13.9612,32.5
10940.93,13.9606,32.5
10943.93,13.9613,32.5
10946.93,13.9624,32.5
10949.93,13.9626,32.5
10952.93,13.9623,32.5
10955.93,13.9617,32.5
10958.93,13.9617,32.5
10961.93,13.9618,32.5
10964.93,13.9614,32.5
10967.93,13.9613,32.5
10970.93,13.9611,32.5
10973.93,13.9612,32.5
10976.93,13.9619,32.5
10979.93,13.9623,32.5
10982.93,13.9621,32.5
10985.93,13.9616,32.5
10988.93,13.9623,32.5
10991.93,13.9618,32.5
10994.93,13.9618,32.5
10997.93,13.9618,32.5
11000.93,13.9617,32.5
11003.93,13.9609,32.5
11006.93,13.9613,32.5
11009.93,13.3599,32.5
11012.93,13.1961,32.5
11015.93,13.0810,32.5
11018.93,13.0572,32.5
11021.93,13.1079,32.5
11024.93,13.1352,32.5
11027.93,13.1572,32.5
11030.93,13.1723,32.5
11033.93,13.1846,32.5
11036.93,13.1943,32.5
11039.93,13.2021,32.5
11042.93,13.2080,32.5
11045.93,13.2132,32.5
11048.93,13.2178,32.5
11051.93,13.2214,32.5
11054.93,13.2248,32.6
11057.93,13.2279,32.5
11060.93,13.2301,32.6
11063.93,13.2332,32.5
11066.93,13.2350,32.6
11069.93,13.2356,32.6
11072.93,13.2370,32.6
11075.93,13.2383,32.6
11078.93,13.2401,32.6
11081.92,13.2411,32.6
11084.92,13.2417,32.6
11087.92,13.2420,32.6
11090.92,13.2426,32.6
11093.92,13.2434,32.6
11096.92,13.2443,32.6
11099.92,13.2447,32.6
11102.92,13.2452,32.6
11105.92,13.2453,32.6
11108.92,13.2458,32.6
11111.92,13.2461,32.6
11114.92,13.2463,32.6
11117.93,13.2456,32.6
11120.93,13.2455,32.6
11123.93,13.2457,32.6
11126.92,13.2462,32.6
11129.92,13.2464,32.6
11132.92,13.2467,32.6
11135.92,13.2468,32.6
11138.92,13.2468,32.6
11141.92,13.2479,32.6
11144.93,13.2478,32.6
11147.92,13.2482,32.6
11150.93,13.2478,32.6
11153.92,13.2473,32.6
11156.92,13.2485,32.6
11159.92,13.2490,32.6
11162.92,13.2488,32.6
11165.92,13.2493,32.6
11168.92,13.2493,32.6
11171.92,13.2492,32.6
11174.92,13.2487,32.6
11177.92,13.2486,32.6
11180.93,13.2494,32.6
11183.93,13.2490,32.6
11186.93,13.2490,32.6
11189.92,13.2493,32.6
11192.92,13.2490,32.6
11195.92,13.2484,32.6
11198.92,13.2474,32.6
11201.92,13.2485,32.6
11204.92,13.2489,32.6
11207.92,13.2488,32.6
11210.92,13.2482,32.6
11213.92,13.2484,32.6
11216.92,13.2487,32.6
11219.92,13.2488,32.6
11222.92,13.2493,32.6
11225.92,13.2476,32.6
11228.92,13.2483,32.6
11231.92,13.2484,32.6
11234.92,13.2477,32.6
11237.92,13.2482,32.6
11240.92,13.2487,32.6
11243.92,12.9684,32.6
11246.92,11.9935,32.6
11249.92,12.1686,32.6
11252.92,12.1732,32.6
11255.92,12.2391,32.6
11258.92,12.2716,32.6
11261.92,12.2706,32.6
11264.92,12.2929,32.6
11267.92,12.3175,32.6
11270.92,12.3432,32.6
11273.92,12.3717,32.6
11276.92,12.3997,32.6
11279.92,12.4200,32.6
11282.92,12.4485,32.6
11285.92,12.4693,32.6
11288.92,12.4845,32.6
11291.92,12.4823,32.6
11294.92,12.4811,32.6
11297.92,12.4806,32.6
11300.92,12.4797,32.6
11303.92,12.4793,32.6
11306.92,12.4796,32.6
11309.92,12.4798,32.6
11312.92,12.4798,32.6
11315.92,12.4792,32.6
11318.92,12.4805,32.6
11321.92,12.4810,32.6
11324.92,12.4814,32.6
11327.92,12.4811,32.6
11330.92,12.4808,32.6
11333.92,12.4812,32.6
11336.92,12.4815,32.6
11339.92,12.4819,32.6
11342.92,12.4819,32.6
11345.92,12.4815,32.6
11348.92,12.4824,32.6
11351.92,12.4816,32.6
11354.92,12.4817,32.6
11357.92,12.4812,32.6
11360.92,12.4815,32.6
11363.92,12.4808,32.6
11366.92,12.4814,32.6
11369.92,12.4812,32.6
11372.92,12.4818,32.6
11375.92,12.4829,32.6
11378.92,12.4834,32.6
11381.92,12.4837,32.6
11384.92,12.4839,32.6
11387.92,12.4845,32.6
11390.92,12.4842,32.6
11393.91,12.4846,32.6
11396.91,12.4846,32.6
11399.91,12.4847,32.6
11402.91,12.4844,32.6
11405.91,12.4848,32.6
11408.91,12.4844,32.6
11411.91,12.4843,32.6
11414.91,12.4850,32.6
11417.92,12.4847,32.6
11420.92,12.4849,32.6
11423.92,12.4846,32.6
11426.91,12.4850,32.6
11429.92,12.4846,32.6
11432.91,12.4843,32.6
11435.91,12.4855,32.6
11438.91,12.4843,32.6
11441.91,12.4842,32.6
11444.91,12.4847,32.6
11447.91,12.4843,32.6
11450.91,12.4852,32.6
11453.91,12.4846,32.6
11456.91,12.4855,32.6
11459.91,12.4857,32.6
11462.91,12.4855,32.6
11465.91,12.1638,32.6
11468.91,11.0766,32.6
11471.91,11.2722,32.6
11474.91,11.3447,32.6
11477.91,11.3918,32.6
11480.91,11.4287,32.6
11483.91,11.4949,32.6
11486.91,11.5885,32.6
11489.91,11.6944,32.6
11492.91,11.7635,32.6
11495.91,11.7980,32.6
11498.91,11.8257,32.6
11501.91,11.8678,32.6
11504.91,11.8655,32.6
11507.91,11.8834,32.6
11510.91,11.8732,32.6
11513.91,11.8688,32.6
11516.91,11.8646,32.6
11519.96,11.8625,32.6
11522.95,11.8605,32.6
11525.96,11.8589,32.6
11528.95,11.8577,32.6
11531.95,11.8564,32.6
11534.95,11.8556,32.6
11537.95,11.8538,32.6
11540.95,11.8532,32.6
11543.95,11.8529,32.6
11546.95,11.8535,32.6
11549.95,11.8528,32.6
11552.95,11.8531,32.6
11555.95,11.8528,32.6
11558.95,11.8523,32.6
11561.95,11.8526,32.6
11564.95,11.8516,32.6
11567.95,11.8521,32.6
11570.95,11.8523,32.6
11573.95,11.8531,32.6
11576.95,11.8526,32.6
11579.95,11.8528,32.6
11582.95,11.8525,32.6
11585.95,11.8519,32.6
11588.95,11.8518,32.6
11591.95,11.8518,32.6
11594.95,11.8515,32.6
11597.95,11.8515,32.6
11600.95,11.8510,32.6
11603.95,11.8507,32.6
11606.95,11.8513,32.6
11609.95,11.8500,32.6
11612.95,11.8499,32.6
11615.95,11.8505,32.6
11618.95,11.8501,32.6
11621.95,11.8502,32.6
11624.95,11.8507,32.6
11627.95,11.8507,32.6
11630.95,11.8509,32.6
11633.95,11.8504,32.6
11636.95,11.8511,32.6
11639.95,11.8511,32.6
11642.95,11.8504,32.6
11645.95,11.8499,32.6
11648.95,11.8499,32.6
11651.95,11.8492,32.6
11654.95,11.8491,32.6
11657.95,11.8488,32.6
11660.95,11.8483,32.6
11663.95,11.8477,32.6
11666.95,11.8476,32.6
11669.95,11.8471,32.6
11672.95,11.8478,32.6
11675.95,11.8476,32.6
11678.95,11.8475,32.6
11681.95,11.8479,32.6
11684.95,11.8477,32.6
11687.95,11.8485,32.6
11690.95,11.8488,32.6
11693.95,11.8487,32.6
11696.95,11.8489,32.6
11699.95,11.8490,32.6
11702.95,11.8497,32.6
11705.95,11.8501,32.6
11708.95,11.8492,32.6
11711.95,11.8493,32.6
11714.95,11.8489,32.6
11717.95,11.8491,32.6
11720.95,11.8483,32.6
11723.95,11.8483,32.6
11726.95,11.8494,32.6
11729.95,11.8491,32.6
11732.95,11.8488,32.6
11735.95,11.8497,32.6
11738.95,11.8488,32.6
11741.95,11.8486,32.6
11744.95,11.8480,32.6
11747.95,11.8479,32.6
11750.95,11.8472,32.6
11753.95,11.8474,32.6
11756.95,11.8472,32.6
11759.95,11.8468,32.6
11762.95,11.8478,32.6
11765.95,11.8482,32.6
11768.95,11.8486,32.6
11771.95,11.8490,32.6
11774.95,11.8488,32.6
11777.95,11.8481,32.6
11780.95,11.8484,32.6
11783.95,11.8490,32.6
11786.95,11.8493,32.6
11789.95,11.8500,32.6
11792.95,11.8490,32.6
11795.95,11.8493,32.6
11798.95,11.8496,32.6
11801.95,11.8490,32.6
11804.95,11.8489,32.6
11807.95,11.8488,32.6
11810.95,11.8486,32.6
11813.95,11.8483,32.6
11816.95,11.8487,32.6
11819.95,11.8493,32.6
11822.95,11.8492,32.6
11825.95,11.8498,32.6
11828.95,11.8501,32.6
11831.95,11.8499,32.6
11834.95,11.8502,32.6
11837.95,11.8504,32.6
11840.95,11.8502,32.6
11843.95,11.8501,32.6
11846.95,11.8501,32.6
11849.95,11.8498,32.6
11852.95,11.8495,32.6
11855.95,11.8487,32.6
11858.95,11.6673,32.6
11861.95,11.4702,32.6
11864.95,11.3679,32.6
11867.95,11.2542,32.6
11870.95,11.3042,32.6
11873.95,11.2807,32.6
11876.95,11.3001,32.6
11879.95,11.2770,32.6
11882.95,11.2955,32.6
11885.95,11.3076,32.6
11888.95,11.3169,32.6
11891.95,11.3235,32.6
11894.95,11.3293,32.6
11897.95,11.3333,32.6
11900.95,11.3372,32.6
11903.95,11.3220,32.6
11906.95,11.3042,32.6
11909.95,11.3034,32.6
11912.95,11.3084,32.6
11915.95,11.3129,32.6
11918.95,11.3156,32.6
11921.95,11.3181,32.6
11924.95,11.3203,32.6
11927.95,11.3216,32.6
11930.95,11.3228,32.6
11933.95,11.3237,32.6
11936.95,11.3250,32.6
11939.95,11.3258,32.6
11942.95,11.3264,32.6
11945.95,11.3275,32.6
11948.95,11.3283,32.6
11951.95,11.3286,32.6
11954.95,11.3296,32.6
11957.95,11.3297,32.6
11960.95,11.3301,32.6
11963.95,11.3297,32.6
11966.95,11.3297,32.6
11969.95,11.3293,32.6
11972.95,11.3301,32.6
11975.95,11.3304,32.6
11978.95,11.3314,32.6
11981.95,11.3316,32.6
11984.95,11.3319,32.6
11987.95,11.3336,32.6
11990.95,11.3329,32.6
11993.95,11.3332,32.6
11996.95,11.3332,32.6
11999.95,11.3328,32.6
12002.95,11.3323,32.6
12005.95,11.3328,32.6
