X-Axis	CC4_MI1_H2O
 2.974884197E+03	 1.331800049E+03
 2.978402397E+03	 1.328000000E+03
 2.981918979E+03	 1.331000000E+03
 2.985433943E+03	 1.327900024E+03
 2.988947291E+03	 1.330099976E+03
 2.992459024E+03	 1.325400024E+03
 2.995969144E+03	 1.325599976E+03
 2.999477650E+03	 1.330800049E+03
 3.002984545E+03	 1.332900024E+03
 3.006489830E+03	 1.335500000E+03
 3.009993505E+03	 1.324699951E+03
 3.013495572E+03	 1.331800049E+03
 3.016996032E+03	 1.326699951E+03
 3.020494886E+03	 1.332300049E+03
 3.023992135E+03	 1.327800049E+03
 3.027487780E+03	 1.333900024E+03
 3.030981823E+03	 1.332699951E+03
 3.034474265E+03	 1.325500000E+03
 3.037965106E+03	 1.339000000E+03
 3.041454348E+03	 1.330599976E+03
 3.044941993E+03	 1.333900024E+03
 3.048428040E+03	 1.338599976E+03
 3.051912492E+03	 1.343500000E+03
 3.055395349E+03	 1.342599976E+03
 3.058876612E+03	 1.337900024E+03
 3.062356283E+03	 1.342000000E+03
 3.065834363E+03	 1.345500000E+03
 3.069310853E+03	 1.345099976E+03
 3.072785754E+03	 1.343300049E+03
 3.076259067E+03	 1.350599976E+03
 3.079730793E+03	 1.344199951E+03
 3.083200933E+03	 1.346000000E+03
 3.086669489E+03	 1.352000000E+03
 3.090136462E+03	 1.348900024E+03
 3.093601852E+03	 1.336599976E+03
 3.097065661E+03	 1.356900024E+03
 3.100527890E+03	 1.358300049E+03
 3.103988540E+03	 1.343099976E+03
 3.107447612E+03	 1.346800049E+03
 3.110905108E+03	 1.350199951E+03
 3.114361027E+03	 1.356400024E+03
 3.117815372E+03	 1.353300049E+03
 3.121268144E+03	 1.353199951E+03
 3.124719344E+03	 1.354699951E+03
 3.128168972E+03	 1.355500000E+03
 3.131617030E+03	 1.347900024E+03
 3.135063519E+03	 1.348300049E+03
 3.138508440E+03	 1.347199951E+03
 3.141951794E+03	 1.350800049E+03
 3.145393583E+03	 1.354400024E+03
 3.148833807E+03	 1.357800049E+03
 3.152272467E+03	 1.345699951E+03
 3.155709565E+03	 1.351900024E+03
 3.159145102E+03	 1.340099976E+03
 3.162579078E+03	 1.354199951E+03
 3.166011495E+03	 1.347900024E+03
 3.169442355E+03	 1.342400024E+03
 3.172871657E+03	 1.352400024E+03
 3.176299403E+03	 1.359599976E+03
 3.179725594E+03	 1.349500000E+03
 3.183150232E+03	 1.342900024E+03
 3.186573317E+03	 1.357800049E+03
 3.189994851E+03	 1.361099976E+03
 3.193414834E+03	 1.355300049E+03
 3.196833268E+03	 1.358400024E+03
 3.200250154E+03	 1.366500000E+03
 3.203665492E+03	 1.366599976E+03
 3.207079284E+03	 1.367199951E+03
 3.210491531E+03	 1.352900024E+03
 3.213902234E+03	 1.371199951E+03
 3.217311395E+03	 1.363599976E+03
 3.220719013E+03	 1.371699951E+03
 3.224125091E+03	 1.375000000E+03
 3.227529629E+03	 1.383599976E+03
 3.230932628E+03	 1.378000000E+03
 3.234334090E+03	 1.388300049E+03
 3.237734016E+03	 1.379900024E+03
 3.241132406E+03	 1.386599976E+03
 3.244529262E+03	 1.388199951E+03
 3.247924585E+03	 1.388000000E+03
 3.251318375E+03	 1.389000000E+03
 3.254710635E+03	 1.396400024E+03
 3.258101364E+03	 1.395800049E+03
 3.261490564E+03	 1.393099976E+03
 3.264878237E+03	 1.393599976E+03
 3.268264383E+03	 1.404000000E+03
 3.271649003E+03	 1.396300049E+03
 3.275032098E+03	 1.395000000E+03
 3.278413670E+03	 1.401699951E+03
 3.281793719E+03	 1.414000000E+03
 3.285172246E+03	 1.397199951E+03
 3.288549253E+03	 1.411199951E+03
 3.291924741E+03	 1.417599976E+03
 3.295298710E+03	 1.409099976E+03
 3.298671162E+03	 1.409300049E+03
 3.302042098E+03	 1.419300049E+03
 3.305411519E+03	 1.426199951E+03
 3.308779425E+03	 1.430900024E+03
 3.312145819E+03	 1.414199951E+03
 3.315510700E+03	 1.428400024E+03
 3.318874071E+03	 1.422599976E+03
 3.322235931E+03	 1.423300049E+03
 3.325596283E+03	 1.432199951E+03
 3.328955127E+03	 1.431199951E+03
 3.332312464E+03	 1.432599976E+03
 3.335668295E+03	 1.447699951E+03
 3.339022622E+03	 1.446500000E+03
 3.342375445E+03	 1.464599976E+03
 3.345726766E+03	 1.457500000E+03
 3.349076585E+03	 1.457099976E+03
 3.352424904E+03	 1.452699951E+03
 3.355771723E+03	 1.463800049E+03
 3.359117044E+03	 1.467699951E+03
 3.362460867E+03	 1.472199951E+03
 3.365803194E+03	 1.471900024E+03
 3.369144026E+03	 1.474099976E+03
 3.372483363E+03	 1.482800049E+03
 3.375821208E+03	 1.476199951E+03
 3.379157560E+03	 1.483500000E+03
 3.382492421E+03	 1.485400024E+03
 3.385825792E+03	 1.495800049E+03
 3.389157674E+03	 1.498800049E+03
 3.392488068E+03	 1.492099976E+03
 3.395816975E+03	 1.511500000E+03
 3.399144396E+03	 1.511099976E+03
 3.402470332E+03	 1.515099976E+03
 3.405794785E+03	 1.516800049E+03
 3.409117754E+03	 1.524800049E+03
 3.412439242E+03	 1.516900024E+03
 3.415759248E+03	 1.520099976E+03
 3.419077775E+03	 1.533900024E+03
 3.422394824E+03	 1.531900024E+03
 3.425710394E+03	 1.532400024E+03
 3.429024488E+03	 1.532400024E+03
 3.432337107E+03	 1.536099976E+03
 3.435648250E+03	 1.537099976E+03
 3.438957921E+03	 1.541500000E+03
 3.442266118E+03	 1.551699951E+03
 3.445572844E+03	 1.566099976E+03
 3.448878100E+03	 1.562099976E+03
 3.452181886E+03	 1.563599976E+03
 3.455484203E+03	 1.568400024E+03
 3.458785053E+03	 1.572800049E+03
 3.462084437E+03	 1.578199951E+03
 3.465382355E+03	 1.580500000E+03
 3.468678809E+03	 1.582300049E+03
 3.471973800E+03	 1.583400024E+03
 3.475267328E+03	 1.605599976E+03
 3.478559395E+03	 1.596000000E+03
 3.481850002E+03	 1.601599976E+03
 3.485139149E+03	 1.610300049E+03
 3.488426838E+03	 1.608199951E+03
 3.491713070E+03	 1.620800049E+03
 3.494997845E+03	 1.629699951E+03
 3.498281165E+03	 1.626400024E+03
 3.501563031E+03	 1.626500000E+03
 3.504843444E+03	 1.634800049E+03
 3.508122405E+03	 1.635300049E+03
 3.511399914E+03	 1.638500000E+03
 3.514675974E+03	 1.636099976E+03
 3.517950584E+03	 1.652900024E+03
 3.521223746E+03	 1.640099976E+03
 3.524495461E+03	 1.662400024E+03
 3.527765730E+03	 1.647800049E+03
 3.531034554E+03	 1.667199951E+03
 3.534301933E+03	 1.667000000E+03
 3.537567870E+03	 1.662400024E+03
 3.540832364E+03	 1.658699951E+03
 3.544095418E+03	 1.683199951E+03
 3.547357031E+03	 1.679699951E+03
 3.550617205E+03	 1.695900024E+03
 3.553875941E+03	 1.688199951E+03
 3.557133241E+03	 1.680199951E+03
 3.560389104E+03	 1.675800049E+03
 3.563643532E+03	 1.682699951E+03
 3.566896526E+03	 1.686000000E+03
 3.570148087E+03	 1.686000000E+03
 3.573398216E+03	 1.681000000E+03
 3.576646914E+03	 1.682199951E+03
 3.579894182E+03	 1.676400024E+03
 3.583140021E+03	 1.682599976E+03
 3.586384432E+03	 1.677000000E+03
 3.589627416E+03	 1.672199951E+03
 3.592868974E+03	 1.667500000E+03
 3.596109107E+03	 1.656900024E+03
 3.599347816E+03	 1.660900024E+03
 3.602585102E+03	 1.654099976E+03
 3.605820966E+03	 1.651599976E+03
 3.609055409E+03	 1.642900024E+03
 3.612288432E+03	 1.625099976E+03
 3.615520035E+03	 1.620800049E+03
 3.618750221E+03	 1.608400024E+03
 3.621978990E+03	 1.605400024E+03
 3.625206343E+03	 1.577800049E+03
 3.628432281E+03	 1.565099976E+03
 3.631656805E+03	 1.540300049E+03
 3.634879915E+03	 1.535500000E+03
 3.638101614E+03	 1.527800049E+03
 3.641321902E+03	 1.499800049E+03
 3.644540780E+03	 1.476699951E+03
 3.647758248E+03	 1.467599976E+03
 3.650974309E+03	 1.450099976E+03
 3.654188962E+03	 1.438800049E+03
 3.657402210E+03	 1.412800049E+03
 3.660614052E+03	 1.394699951E+03
 3.663824491E+03	 1.373400024E+03
 3.667033526E+03	 1.361900024E+03
 3.670241159E+03	 1.349599976E+03
 3.673447391E+03	 1.335000000E+03
 3.676652223E+03	 1.325400024E+03
 3.679855656E+03	 1.310500000E+03
 3.683057691E+03	 1.304199951E+03
 3.686258328E+03	 1.280300049E+03
 3.689457570E+03	 1.283099976E+03
 3.692655416E+03	 1.272300049E+03
 3.695851868E+03	 1.262300049E+03
 3.699046927E+03	 1.262300049E+03
 3.702240594E+03	 1.252800049E+03
 3.705432870E+03	 1.253400024E+03
 3.708623755E+03	 1.246900024E+03
 3.711813251E+03	 1.237800049E+03
 3.715001359E+03	 1.247800049E+03
 3.718188080E+03	 1.239800049E+03
 3.721373415E+03	 1.230099976E+03
 3.724557364E+03	 1.224400024E+03
 3.727739929E+03	 1.221300049E+03
 3.730921111E+03	 1.213800049E+03
 3.734100910E+03	 1.216300049E+03
 3.737279329E+03	 1.213699951E+03
 3.740456367E+03	 1.207000000E+03
 3.743632025E+03	 1.222800049E+03
 3.746806305E+03	 1.208699951E+03
 3.749979208E+03	 1.214900024E+03
 3.753150735E+03	 1.207699951E+03
 3.756320886E+03	 1.208699951E+03
 3.759489663E+03	 1.202099976E+03
 3.762657067E+03	 1.206800049E+03
 3.765823098E+03	 1.197900024E+03
 3.768987757E+03	 1.196500000E+03
 3.772151047E+03	 1.204800049E+03
 3.775312966E+03	 1.204000000E+03
 3.778473518E+03	 1.203000000E+03
 3.781632702E+03	 1.200500000E+03
 3.784790519E+03	 1.205000000E+03
 3.787946971E+03	 1.201300049E+03
 3.791102058E+03	 1.193500000E+03
 3.794255782E+03	 1.191699951E+03
 3.797408144E+03	 1.193199951E+03
 3.800559144E+03	 1.195300049E+03
 3.803708783E+03	 1.193500000E+03
 3.806857062E+03	 1.195800049E+03
 3.810003984E+03	 1.186099976E+03
 3.813149547E+03	 1.195699951E+03
 3.816293754E+03	 1.195000000E+03
 3.819436605E+03	 1.202500000E+03
 3.822578102E+03	 1.184900024E+03
 3.825718245E+03	 1.193599976E+03
 3.828857035E+03	 1.185400024E+03
 3.831994474E+03	 1.187300049E+03
 3.835130562E+03	 1.181699951E+03
 3.838265300E+03	 1.193599976E+03
 3.841398689E+03	 1.188199951E+03
 3.844530731E+03	 1.181000000E+03
 3.847661426E+03	 1.190199951E+03
 3.850790775E+03	 1.189099976E+03
 3.853918780E+03	 1.186900024E+03
 3.857045440E+03	 1.190400024E+03
 3.860170758E+03	 1.186199951E+03
 3.863294734E+03	 1.179800049E+03
 3.866417369E+03	 1.178199951E+03
 3.869538665E+03	 1.193500000E+03
 3.872658621E+03	 1.186800049E+03
 3.875777240E+03	 1.179900024E+03
 3.878894522E+03	 1.180099976E+03
 3.882010468E+03	 1.183099976E+03
 3.885125078E+03	 1.189800049E+03
 3.888238356E+03	 1.183099976E+03
 3.891350300E+03	 1.181500000E+03
 3.894460912E+03	 1.181500000E+03
 3.897570193E+03	 1.178699951E+03
 3.900678144E+03	 1.176000000E+03
 3.903784767E+03	 1.173199951E+03
 3.906890061E+03	 1.181099976E+03
 3.909994028E+03	 1.175199951E+03
 3.913096669E+03	 1.178199951E+03
 3.916197986E+03	 1.176300049E+03
 3.919297978E+03	 1.166800049E+03
 3.922396647E+03	 1.173800049E+03
 3.925493994E+03	 1.173699951E+03
 3.928590020E+03	 1.166300049E+03
 3.931684726E+03	 1.168500000E+03
 3.934778113E+03	 1.167199951E+03
 3.937870182E+03	 1.175199951E+03
 3.940960934E+03	 1.173400024E+03
 3.944050369E+03	 1.168699951E+03
 3.947138490E+03	 1.158300049E+03
 3.950225296E+03	 1.156199951E+03
 3.953310789E+03	 1.172500000E+03
 3.956394970E+03	 1.165099976E+03
 3.959477840E+03	 1.159300049E+03
 3.962559400E+03	 1.167199951E+03
 3.965639650E+03	 1.164400024E+03
 3.968718593E+03	 1.163699951E+03
 3.971796228E+03	 1.164699951E+03
 3.974872557E+03	 1.170099976E+03
 3.977947581E+03	 1.165000000E+03
 3.981021301E+03	 1.161500000E+03
 3.984093717E+03	 1.156900024E+03
 3.987164831E+03	 1.158199951E+03
 3.990234644E+03	 1.157000000E+03
 3.993303157E+03	 1.160699951E+03
 3.996370371E+03	 1.164199951E+03
 3.999436286E+03	 1.164000000E+03
 4.002500904E+03	 1.161400024E+03
 4.005564226E+03	 1.156400024E+03
 4.008626253E+03	 1.151099976E+03
 4.011686985E+03	 1.159199951E+03
 4.014746424E+03	 1.159500000E+03
 4.017804571E+03	 1.165400024E+03
 4.020861427E+03	 1.156599976E+03
 4.023916992E+03	 1.153599976E+03
 4.026971269E+03	 1.156699951E+03
 4.030024257E+03	 1.152400024E+03
 4.033075957E+03	 1.154500000E+03
 4.036126372E+03	 1.151000000E+03
 4.039175501E+03	 1.150199951E+03
 4.042223346E+03	 1.145900024E+03
 4.045269908E+03	 1.145500000E+03
